"from","to","sessionid","state","year","upper"
"Ron Erhardt","Paul Rosenthal","MNL16","MN","16","L"
"Chris Swedzinski","Joshua Heintzeman","MNL16","MN","16","L"
"Eric Lucero","Joshua Heintzeman","MNL16","MN","16","L"
"Dennis Smith","Joshua Heintzeman","MNL16","MN","16","L"
"Tim Miller","John Persell","MNL16","MN","16","L"
"Ryan Winkler","John Persell","MNL16","MN","16","L"
"Karen Clark","Joe Atkins","MNL16","MN","16","L"
"Nick Zerwas","Joe Atkins","MNL16","MN","16","L"
"Jerry Hertaus","Jim Nash","MNL16","MN","16","L"
"Frank Hornstein","Jerry Newton","MNL16","MN","16","L"
"Joe Schomacker","Jerry Newton","MNL16","MN","16","L"
"Brian Daniels","Jerry Newton","MNL16","MN","16","L"
"Tara Mack","Jerry Newton","MNL16","MN","16","L"
"Jim Newberger","Jerry Newton","MNL16","MN","16","L"
"Cindy Pugh","Jerry Newton","MNL16","MN","16","L"
"Jim Knoblach","Jeff Howe","MNL16","MN","16","L"
"Tama Theis","Jeff Howe","MNL16","MN","16","L"
"Jeff Backer","Jeff Howe","MNL16","MN","16","L"
"Joe Hoppe","Glenn Gruenhagen","MNL16","MN","16","L"
"Nick Zerwas","Glenn Gruenhagen","MNL16","MN","16","L"
"Peter Fischer","Duane Quam","MNL16","MN","16","L"
"Raymond Dehn","Connie Bernardy","MNL16","MN","16","L"
"Abigail Whelan","Connie Bernardy","MNL16","MN","16","L"
"Jeff Howe","Connie Bernardy","MNL16","MN","16","L"
"Joe Schomacker","Cindy Pugh","MNL16","MN","16","L"
"Jim Knoblach","Anna Wills","MNL16","MN","16","L"
"Tina Liebling","Anna Wills","MNL16","MN","16","L"
"Pat Garofalo","Anna Wills","MNL16","MN","16","L"
"Chris Swedzinski","Tama Theis","MNL16","MN","16","L"
"Tim Mahoney","Tama Theis","MNL16","MN","16","L"
"Tim Sanders","Tama Theis","MNL16","MN","16","L"
"Ron Kresha","Tama Theis","MNL16","MN","16","L"
"Tim Miller","Steve Green","MNL16","MN","16","L"
"Jeff Backer","Steve Green","MNL16","MN","16","L"
"Mark Anderson","Sarah Anderson","MNL16","MN","16","L"
"Jim Knoblach","Sarah Anderson","MNL16","MN","16","L"
"Nick Zerwas","Sarah Anderson","MNL16","MN","16","L"
"Jerry Newton","Sarah Anderson","MNL16","MN","16","L"
"Dennis McNamara","Roz Peterson","MNL16","MN","16","L"
"Alice Hausman","Roz Peterson","MNL16","MN","16","L"
"Steve Drazkowski","Roz Peterson","MNL16","MN","16","L"
"Jerry Hertaus","Roz Peterson","MNL16","MN","16","L"
"Rick Hansen","Ron Kresha","MNL16","MN","16","L"
"Mike Nelson","Ron Kresha","MNL16","MN","16","L"
"Tom Anzelc","Ron Kresha","MNL16","MN","16","L"
"Kurt Daudt","Pat Garofalo","MNL16","MN","16","L"
"Raymond Dehn","Pat Garofalo","MNL16","MN","16","L"
"Rob Ecklund","Mary Franson","MNL16","MN","16","L"
"Raymond Dehn","Mary Franson","MNL16","MN","16","L"
"Kathy Lohmer","Mary Franson","MNL16","MN","16","L"
"Jenifer Loon","Mary Franson","MNL16","MN","16","L"
"Gregory Davids","Mary Franson","MNL16","MN","16","L"
"Tom Hackbarth","Mark Uglem","MNL16","MN","16","L"
"Drew Christensen","Mark Uglem","MNL16","MN","16","L"
"Bob Barrett","Mark Uglem","MNL16","MN","16","L"
"Tim Sanders","Mark Uglem","MNL16","MN","16","L"
"Clark Johnson","Jeff Backer","MNL16","MN","16","L"
"Jim Knoblach","Jeff Backer","MNL16","MN","16","L"
"Connie Bernardy","Jeff Backer","MNL16","MN","16","L"
"Gregory Davids","Jeff Backer","MNL16","MN","16","L"
"Mary Murphy","Gregory Davids","MNL16","MN","16","L"
"Joyce Peppin","Gregory Davids","MNL16","MN","16","L"
"Jim Knoblach","Gregory Davids","MNL16","MN","16","L"
"Peter Fischer","Gregory Davids","MNL16","MN","16","L"
"Pat Garofalo","Gregory Davids","MNL16","MN","16","L"
"Jason Rarick","Debra Kiel","MNL16","MN","16","L"
"Steve Drazkowski","David Hancock","MNL16","MN","16","L"
"Abigail Whelan","David Hancock","MNL16","MN","16","L"
"Jason Isaacson","David Hancock","MNL16","MN","16","L"
"Duane Quam","David Hancock","MNL16","MN","16","L"
"Debra Kiel","David Hancock","MNL16","MN","16","L"
"Chris Swedzinski","Dave Baker","MNL16","MN","16","L"
"Jack Considine","Dave Baker","MNL16","MN","16","L"
"Paul Anderson","Dave Baker","MNL16","MN","16","L"
"Paul Anderson","Dan Fabian","MNL16","MN","16","L"
"Tom Anzelc","Dan Fabian","MNL16","MN","16","L"
"Tom Hackbarth","Dale Lueck","MNL16","MN","16","L"
"Peggy Bennett","Dale Lueck","MNL16","MN","16","L"
"Tom Hackbarth","Bob Gunther","MNL16","MN","16","L"
"Rob Ecklund","Bob Dettmer","MNL16","MN","16","L"
"Drew Christensen","Bob Dettmer","MNL16","MN","16","L"
"Steve Drazkowski","Bob Dettmer","MNL16","MN","16","L"
"Debra Hilstrom","Rob Ecklund","MNL16","MN","16","L"
"Bob Dettmer","Rick Hansen","MNL16","MN","16","L"
"Paul Thissen","Rena Moran","MNL16","MN","16","L"
"Jason Isaacson","Rena Moran","MNL16","MN","16","L"
"John Petersburg","Dennis Smith","MNL16","MN","16","L"
"Matthew Dean","Dennis Smith","MNL16","MN","16","L"
"Joe Hoppe","Joe Schomacker","MNL16","MN","16","L"
"Karen Clark","Mike Nelson","MNL16","MN","16","L"
"Tim O'Driscoll","Nick Zerwas","MNL16","MN","16","L"
"Rena Moran","Matthew Dean","MNL16","MN","16","L"
"Paul Anderson","Glenn Gruenhagen","MNL16","MN","16","L"
"Rick Hansen","Tama Theis","MNL16","MN","16","L"
"Drew Christensen","Roz Peterson","MNL16","MN","16","L"
"Bob Barrett","Dave Baker","MNL16","MN","16","L"
"Frank Hornstein","Dan Fabian","MNL16","MN","16","L"
"Pat Garofalo","Bob Dettmer","MNL16","MN","16","L"
"Bob Dettmer","Tama Theis","MNL16","MN","16","L"
"Carolyn Laine","Frank Hornstein","MNL16","MN","16","L"
"Yvonne Selcer","Rena Moran","MNL16","MN","16","L"
"Bob Dettmer","Kelly Fenton","MNL16","MN","16","L"
"Peter Fischer","Mary Murphy","MNL16","MN","16","L"
"Diane Loeffler","Jim Knoblach","MNL16","MN","16","L"
"Jennifer Schultz","Leon Lillie","MNL16","MN","16","L"
"Peggy Bennett","Peter Fischer","MNL16","MN","16","L"
"Frank Hornstein","Cindy Pugh","MNL16","MN","16","L"
"Joe Atkins","Rod Hamilton","MNL16","MN","16","L"
"Jennifer Schultz","John Persell","MNL16","MN","16","L"
"Jennifer Schultz","Dave Pinto","MNL16","MN","16","L"
"Mary Murphy","Peter Fischer","MNL16","MN","16","L"
"Cheryl Youakim","Bob Dettmer","MNL16","MN","16","L"
"Fue Lee","David Bly","MNL18","MN","18","L"
"Rena Moran","Fue Lee","MNL18","MN","18","L"
"Ilhan Omar","Mary Kunesh-podein","MNL18","MN","18","L"
"Fue Lee","Connie Bernardy","MNL18","MN","18","L"
"Fue Lee","Rena Moran","MNL18","MN","18","L"
"Kathy Lohmer","Bob Dettmer","MNL18","MN","18","L"
"Karen Clark","Linda Slocum","MNL18","MN","18","L"
"Ilhan Omar","Raymond Dehn","MNL18","MN","18","L"
"Steve Drazkowski","Eric Lucero","MNL18","MN","18","L"
"Jennifer Schultz","David Bly","MNL18","MN","18","L"
"Kathy Lohmer","Cindy Pugh","MNL18","MN","18","L"
"Gregory Davids","Bob Dettmer","MNL18","MN","18","L"
"Erin Maye Quade","Karen Clark","MNL18","MN","18","L"
"David Bly","Linda Slocum","MNL18","MN","18","L"
"Gregory Davids","Dale Lueck","MNL18","MN","18","L"
"Fue Lee","Erin Maye Quade","MNL18","MN","18","L"
"Kathy Lohmer","John Poston","MNL18","MN","18","L"
"Karen Clark","Ilhan Omar","MNL18","MN","18","L"
"Mary Kunesh-podein","Cheryl Youakim","MNL18","MN","18","L"
"Clark Johnson","David Bly","MNL18","MN","18","L"
"Raymond Dehn","Jennifer Schultz","MNL18","MN","18","L"
"Rena Moran","David Bly","MNL18","MN","18","L"
"Raymond Dehn","Fue Lee","MNL18","MN","18","L"
"Matthew Dean","Kathy Lohmer","MNL18","MN","18","L"
"Peggy Flanagan","Rena Moran","MNL18","MN","18","L"
"Fue Lee","Peter Fischer","MNL18","MN","18","L"
"Rob Ecklund","Dale Lueck","MNL18","MN","18","L"
"Ilhan Omar","Karen Clark","MNL18","MN","18","L"
"Laurie Halverson","Sandra Masin","MNL18","MN","18","L"
"Leon Lillie","David Bly","MNL18","MN","18","L"
"Jim Nash","Cindy Pugh","MNL18","MN","18","L"
"Cindy Pugh","Drew Christensen","MNL18","MN","18","L"
"Bob Dettmer","Jeff Howe","MNL18","MN","18","L"
"Mary Kunesh-podein","David Bly","MNL18","MN","18","L"
"Erin Murphy","Paul Thissen","MNL18","MN","18","L"
"Jennifer Schultz","Connie Bernardy","MNL18","MN","18","L"
"Mary Kunesh-podein","Diane Loeffler","MNL18","MN","18","L"
"Susan Allen","Karen Clark","MNL18","MN","18","L"
"Kathy Lohmer","Brian Daniels","MNL18","MN","18","L"
"Roz Peterson","Cindy Pugh","MNL18","MN","18","L"
"Cindy Pugh","Joshua Heintzeman","MNL18","MN","18","L"
"Joshua Heintzeman","John Poston","MNL18","MN","18","L"
"David Bly","Jennifer Schultz","MNL18","MN","18","L"
"Dave Baker","Tama Theis","MNL18","MN","18","L"
"Ilhan Omar","Fue Lee","MNL18","MN","18","L"
"Fue Lee","Raymond Dehn","MNL18","MN","18","L"
"Dave Baker","Dale Lueck","MNL18","MN","18","L"
"Rena Moran","Erin Maye Quade","MNL18","MN","18","L"
"Erin Maye Quade","JoAnn Ward","MNL18","MN","18","L"
"Cindy Pugh","Eric Lucero","MNL18","MN","18","L"
"John Poston","Bob Dettmer","MNL18","MN","18","L"
"Fue Lee","Ilhan Omar","MNL18","MN","18","L"
"Glenn Gruenhagen","Peggy Bennett","MNL18","MN","18","L"
"Jeff Howe","Tama Theis","MNL18","MN","18","L"
"Matthew Grossell","Kathy Lohmer","MNL18","MN","18","L"
"Rena Moran","Linda Slocum","MNL18","MN","18","L"
"Fue Lee","Liz Olson","MNL18","MN","18","L"
"John Poston","Tony Jurgens","MNL18","MN","18","L"
"Raymond Dehn","Tina Liebling","MNL18","MN","18","L"
"Raymond Dehn","Frank Hornstein","MNL18","MN","18","L"
"Paul Thissen","David Bly","MNL18","MN","18","L"
"Sandy Layman","Dale Lueck","MNL18","MN","18","L"
"Rick Hansen","David Bly","MNL18","MN","18","L"
"Paul Thissen","Ilhan Omar","MNL18","MN","18","L"
"Peggy Flanagan","Cheryl Youakim","MNL18","MN","18","L"
"David Bly","Mary Kunesh-podein","MNL18","MN","18","L"
"Steve Drazkowski","Glenn Gruenhagen","MNL18","MN","18","L"
"Erin Murphy","Raymond Dehn","MNL18","MN","18","L"
"Erin Maye Quade","Peggy Flanagan","MNL18","MN","18","L"
"Tama Theis","Leon Lillie","MNL18","MN","18","L"
"Peggy Scott","Cal Bahr","MNL18","MN","18","L"
"Jennifer Schultz","Erin Koegel","MNL18","MN","18","L"
"Gregory Davids","Jason Metsa","MNL18","MN","18","L"
"Jeff Howe","Bud Nornes","MNL18","MN","18","L"
"John Poston","Randy Jessup","MNL18","MN","18","L"
"Tony Albright","Cindy Pugh","MNL18","MN","18","L"
"Peggy Flanagan","Paul Thissen","MNL18","MN","18","L"
"David Bly","Sandra Masin","MNL18","MN","18","L"
"Karen Clark","Jim Davnie","MNL18","MN","18","L"
"Jim Davnie","Fue Lee","MNL18","MN","18","L"
"Leon Lillie","Cheryl Youakim","MNL18","MN","18","L"
"Raymond Dehn","Alice Hausman","MNL18","MN","18","L"
"Tama Theis","Jeff Howe","MNL18","MN","18","L"
"Peter Fischer","Melissa Hortman","MNL18","MN","18","L"
"Tim Miller","Jeff Backer","MNL18","MN","18","L"
"Paul Thissen","Rena Moran","MNL18","MN","18","L"
"Ilhan Omar","Clark Johnson","MNL18","MN","18","L"
"JoAnn Ward","Erin Maye Quade","MNL18","MN","18","L"
"Gregory Davids","John Poston","MNL18","MN","18","L"
"Dave Pinto","Rob Ecklund","MNL18","MN","18","L"
"John Poston","Jim Newberger","MNL18","MN","18","L"
"Gregory Davids","Cindy Pugh","MNL18","MN","18","L"
"Bob Dettmer","John Poston","MNL18","MN","18","L"
"Paul Thissen","Fue Lee","MNL18","MN","18","L"
"Raymond Dehn","David Bly","MNL18","MN","18","L"
"Joe Schomacker","Tama Theis","MNL18","MN","18","L"
"Jenifer Loon","Drew Christensen","MNL18","MN","18","L"
"Dale Lueck","Brian Daniels","MNL18","MN","18","L"
"Rena Moran","Raymond Dehn","MNL18","MN","18","L"
"Dan Fabian","Rob Ecklund","MNL18","MN","18","L"
"Fue Lee","JoAnn Ward","MNL18","MN","18","L"
"Liz Olson","Jennifer Schultz","MNL18","MN","18","L"
"Bob Dettmer","Gregory Davids","MNL18","MN","18","L"
"Joshua Heintzeman","Dale Lueck","MNL18","MN","18","L"
"Peggy Bennett","Rena Moran","MNL18","MN","18","L"
"Tony Albright","Kathy Lohmer","MNL18","MN","18","L"
"Tama Theis","Jim Knoblach","MNL18","MN","18","L"
"Dave Baker","Paul Thissen","MNL18","MN","18","L"
"Steve Drazkowski","Mary Franson","MNL18","MN","18","L"
"Karen Clark","Susan Allen","MNL18","MN","18","L"
"Debra Kiel","Clark Johnson","MNL18","MN","18","L"
"Rick Hansen","Leon Lillie","MNL18","MN","18","L"
"Gregory Davids","Nels Pierson","MNL18","MN","18","L"
"Nick Zerwas","Erin Maye Quade","MNL18","MN","18","L"
"David Bly","Peter Fischer","MNL18","MN","18","L"
"Jennifer Schultz","Peggy Flanagan","MNL18","MN","18","L"
"Karen Clark","Erin Murphy","MNL18","MN","18","L"
"Barb Haley","Sandy Layman","MNL18","MN","18","L"
"Paul Thissen","Linda Slocum","MNL18","MN","18","L"
"Rena Moran","Karen Clark","MNL18","MN","18","L"
"Jim Nash","Mark Uglem","MNL18","MN","18","L"
"Tony Albright","Karen Clark","MNL18","MN","18","L"
"Gregory Davids","Jeff Howe","MNL18","MN","18","L"
"Kelly Fenton","JoAnn Ward","MNL18","MN","18","L"
"Jim Davnie","Tim Mahoney","MNL18","MN","18","L"
"Rod Hamilton","Jeanne Poppe","MNL18","MN","18","L"
"Fue Lee","Paul Thissen","MNL18","MN","18","L"
"Nick Zerwas","Jeff Howe","MNL18","MN","18","L"
"Peter Fischer","Jamie Becker-finn","MNL18","MN","18","L"
"Leon Lillie","Paul Thissen","MNL18","MN","18","L"
"Tony Albright","Bob Dettmer","MNL18","MN","18","L"
"Nick Zerwas","Rob Ecklund","MNL18","MN","18","L"
"Sarah Anderson","Glenn Gruenhagen","MNL18","MN","18","L"
"Karen Clark","Rod Hamilton","MNL18","MN","18","L"
"Tim Miller","Matthew Grossell","MNL18","MN","18","L"
"Rick Hansen","Sandra Masin","MNL18","MN","18","L"
"Ilhan Omar","Dave Pinto","MNL18","MN","18","L"
"Kathy Lohmer","Tim Miller","MNL18","MN","18","L"
"Gregory Davids","Tony Albright","MNL18","MN","18","L"
"Steve Drazkowski","Cal Bahr","MNL18","MN","18","L"
"Joe Schomacker","Debra Kiel","MNL18","MN","18","L"
"David Bly","Connie Bernardy","MNL18","MN","18","L"
"Kelly Fenton","Tony Jurgens","MNL18","MN","18","L"
"Kathy Lohmer","Abigail Whelan","MNL18","MN","18","L"
"Bob Dettmer","Leon Lillie","MNL18","MN","18","L"
"Jenifer Loon","Regina Barr","MNL18","MN","18","L"
"Tama Theis","Peggy Bennett","MNL18","MN","18","L"
"Tama Theis","Nels Pierson","MNL18","MN","18","L"
"Bob Dettmer","Cindy Pugh","MNL18","MN","18","L"
"Glenn Gruenhagen","Cindy Pugh","MNL18","MN","18","L"
"Rena Moran","Paul Thissen","MNL18","MN","18","L"
"Kathy Lohmer","Sondra Erickson","MNL18","MN","18","L"
"Matthew Dean","Tony Albright","MNL18","MN","18","L"
"Dale Lueck","Sandy Layman","MNL18","MN","18","L"
"Tony Jurgens","Kathy Lohmer","MNL18","MN","18","L"
"Tony Jurgens","Bob Dettmer","MNL18","MN","18","L"
"Jenifer Loon","Barb Haley","MNL18","MN","18","L"
"Rod Hamilton","John Poston","MNL18","MN","18","L"
"Jamie Becker-finn","Linda Slocum","MNL18","MN","18","L"
"Mary Kunesh-podein","Carlos Mariani","MNL18","MN","18","L"
"John Poston","John Petersburg","MNL18","MN","18","L"
"Nick Zerwas","Keith Franke","MNL18","MN","18","L"
"Kathy Lohmer","Jeff Backer","MNL18","MN","18","L"
"Nick Zerwas","Ilhan Omar","MNL18","MN","18","L"
"Kathy Lohmer","Bob Loonan","MNL18","MN","18","L"
"John Poston","Glenn Gruenhagen","MNL18","MN","18","L"
"Paul Rosenthal","Nolan West","MNL18","MN","18","L"
"Roz Peterson","Tony Albright","MNL18","MN","18","L"
"John Poston","Anna Wills","MNL18","MN","18","L"
"Karen Clark","Mary Kunesh-podein","MNL18","MN","18","L"
"Nick Zerwas","Erin Murphy","MNL18","MN","18","L"
"Rick Hansen","Tony Jurgens","MNL18","MN","18","L"
"John Poston","Joshua Heintzeman","MNL18","MN","18","L"
"Bob Dettmer","Regina Barr","MNL18","MN","18","L"
"Rena Moran","Sheldon Johnson","MNL18","MN","18","L"
"Jim Davnie","Julie Sandstede","MNL18","MN","18","L"
"Nick Zerwas","Mike Freiberg","MNL18","MN","18","L"
"Leon Lillie","Peter Fischer","MNL18","MN","18","L"
"Bob Dettmer","Jim Nash","MNL18","MN","18","L"
"Jeanne Poppe","Peggy Flanagan","MNL18","MN","18","L"
"Paul Marquart","Debra Hilstrom","MNL18","MN","18","L"
"Bob Dettmer","Linda Runbeck","MNL18","MN","18","L"
"Debra Kiel","Bud Nornes","MNL18","MN","18","L"
"Karen Clark","Dave Baker","MNL18","MN","18","L"
"Linda Slocum","David Bly","MNL18","MN","18","L"
"David Bly","Fue Lee","MNL18","MN","18","L"
"Fue Lee","Linda Slocum","MNL18","MN","18","L"
"Jennifer Schultz","Liz Olson","MNL18","MN","18","L"
"Cheryl Youakim","Erin Maye Quade","MNL18","MN","18","L"
"Brian Daniels","John Poston","MNL18","MN","18","L"
"Jennifer Schultz","Mike Nelson","MNL18","MN","18","L"
"Dave Baker","Mike Nelson","MNL18","MN","18","L"
"Carlos Mariani","Leon Lillie","MNL18","MN","18","L"
"Paul Thissen","Raymond Dehn","MNL18","MN","18","L"
"Nick Zerwas","Dale Lueck","MNL18","MN","18","L"
"Chris Swedzinski","Dale Lueck","MNL18","MN","18","L"
"Tama Theis","Ron Kresha","MNL18","MN","18","L"
"Chris Swedzinski","Peggy Scott","MNL18","MN","18","L"
"Glenn Gruenhagen","Gregory Davids","MNL18","MN","18","L"
"Jim Knoblach","Bob Dettmer","MNL18","MN","18","L"
"Tony Albright","Erin Maye Quade","MNL18","MN","18","L"
"Nels Pierson","Duane Sauke","MNL18","MN","18","L"
"Erin Maye Quade","Lyndon Carlson","MNL18","MN","18","L"
"Linda Slocum","Jennifer Schultz","MNL18","MN","18","L"
"Fue Lee","Jamie Becker-finn","MNL18","MN","18","L"
"Jeff Howe","Kathy Lohmer","MNL18","MN","18","L"
"Steve Drazkowski","Jim Newberger","MNL18","MN","18","L"
"Barb Haley","Leon Lillie","MNL18","MN","18","L"
"Mike Freiberg","Jean Wagenius","MNL18","MN","18","L"
"Fue Lee","Erin Koegel","MNL18","MN","18","L"
"Tony Albright","Barb Haley","MNL18","MN","18","L"
"Erin Maye Quade","Rod Hamilton","MNL18","MN","18","L"
"Jerry Hertaus","Bob Vogel","MNL18","MN","18","L"
"Paul Thissen","Tim Mahoney","MNL18","MN","18","L"
"Tim Mahoney","Rena Moran","MNL18","MN","18","L"
"Nick Zerwas","Peggy Bennett","MNL18","MN","18","L"
"Kathy Lohmer","Joe McDonald","MNL18","MN","18","L"
"Jennifer Schultz","Mike Sundin","MNL18","MN","18","L"
"Sarah Anderson","Roz Peterson","MNL18","MN","18","L"
"Dale Lueck","Jeanne Poppe","MNL18","MN","18","L"
"Nick Zerwas","Tina Liebling","MNL18","MN","18","L"
"Mark Uglem","Erin Koegel","MNL18","MN","18","L"
"Tony Albright","Cheryl Youakim","MNL18","MN","18","L"
"Rod Hamilton","Nels Pierson","MNL18","MN","18","L"
"Jeff Backer","Mary Franson","MNL18","MN","18","L"
"Ron Kresha","John Poston","MNL18","MN","18","L"
"Jon Koznick","Roz Peterson","MNL18","MN","18","L"
"Fue Lee","Jim Davnie","MNL18","MN","18","L"
"Mike Freiberg","Andrew Carlson","MNL18","MN","18","L"
"Erin Murphy","Frank Hornstein","MNL18","MN","18","L"
"John Poston","Tama Theis","MNL18","MN","18","L"
"Bob Dettmer","Peggy Bennett","MNL18","MN","18","L"
"Bob Dettmer","Randy Jessup","MNL18","MN","18","L"
"Roz Peterson","Dario Anselmo","MNL18","MN","18","L"
"Gregory Davids","Tony Jurgens","MNL18","MN","18","L"
"Gregory Davids","Debra Kiel","MNL18","MN","18","L"
"Gregory Davids","Joe McDonald","MNL18","MN","18","L"
"Gregory Davids","Barb Haley","MNL18","MN","18","L"
"Raymond Dehn","Diane Loeffler","MNL18","MN","18","L"
"Paul Thissen","Rob Ecklund","MNL18","MN","18","L"
"Peggy Flanagan","Jon Applebaum","MNL18","MN","18","L"
"Linda Runbeck","Cal Bahr","MNL18","MN","18","L"
"Kelly Fenton","Cindy Pugh","MNL18","MN","18","L"
"Steve Drazkowski","Jeff Howe","MNL18","MN","18","L"
"Clark Johnson","Paul Thissen","MNL18","MN","18","L"
"Jack Considine","Clark Johnson","MNL18","MN","18","L"
"Steve Drazkowski","Cindy Pugh","MNL18","MN","18","L"
"Gregory Davids","Drew Christensen","MNL18","MN","18","L"
"Peggy Scott","Cindy Pugh","MNL18","MN","18","L"
"Matthew Grossell","John Poston","MNL18","MN","18","L"
"Ilhan Omar","Ben Lien","MNL18","MN","18","L"
"Marion O'Neill","Jamie Becker-finn","MNL18","MN","18","L"
"Mark Uglem","Paul Thissen","MNL18","MN","18","L"
"Dean Urdahl","Linda Slocum","MNL18","MN","18","L"
"Mary Kunesh-podein","Julie Sandstede","MNL18","MN","18","L"
"Dale Lueck","Jason Metsa","MNL18","MN","18","L"
"Peggy Flanagan","Fue Lee","MNL18","MN","18","L"
"Jeanne Poppe","Gregory Davids","MNL18","MN","18","L"
"Gregory Davids","Paul Torkelson","MNL18","MN","18","L"
"Jim Davnie","Karen Clark","MNL18","MN","18","L"
"Ilhan Omar","Rena Moran","MNL18","MN","18","L"
"Gregory Davids","Jim Newberger","MNL18","MN","18","L"
"JoAnn Ward","Cheryl Youakim","MNL18","MN","18","L"
"Debra Kiel","Jeff Backer","MNL18","MN","18","L"
"Rob Ecklund","Leon Lillie","MNL18","MN","18","L"
"Cindy Pugh","Roz Peterson","MNL18","MN","18","L"
"Carlos Mariani","Paul Thissen","MNL18","MN","18","L"
"Ilhan Omar","Sandra Masin","MNL18","MN","18","L"
"Tama Theis","Dave Pinto","MNL18","MN","18","L"
"Jim Davnie","Tama Theis","MNL18","MN","18","L"
"Tina Liebling","Peter Fischer","MNL18","MN","18","L"
"Debra Hilstrom","Raymond Dehn","MNL18","MN","18","L"
"Julie Sandstede","Clark Johnson","MNL18","MN","18","L"
"Tony Albright","Glenn Gruenhagen","MNL18","MN","18","L"
"Paul Marquart","Linda Slocum","MNL18","MN","18","L"
"Paul Rosenthal","Gregory Davids","MNL18","MN","18","L"
"Roz Peterson","Laurie Halverson","MNL18","MN","18","L"
"Roz Peterson","Susan Allen","MNL18","MN","18","L"
"Tama Theis","Tina Liebling","MNL18","MN","18","L"
"Gregory Davids","Paul Marquart","MNL18","MN","18","L"
"Erin Maye Quade","Tim Mahoney","MNL18","MN","18","L"
"Rena Moran","Carlos Mariani","MNL18","MN","18","L"
"Tony Jurgens","Keith Franke","MNL18","MN","18","L"
"Keith Franke","Erin Maye Quade","MNL18","MN","18","L"
"Bob Dettmer","Jim Knoblach","MNL18","MN","18","L"
"Liz Olson","Jason Metsa","MNL18","MN","18","L"
"Jenifer Loon","Peggy Bennett","MNL18","MN","18","L"
"Sondra Erickson","Cindy Pugh","MNL18","MN","18","L"
"Jenifer Loon","John Poston","MNL18","MN","18","L"
"Bob Dettmer","Matt Bliss","MNL18","MN","18","L"
"Clark Johnson","Tony Cornish","MNL18","MN","18","L"
"Bob Dettmer","JoAnn Ward","MNL18","MN","18","L"
"Tony Albright","Liz Olson","MNL18","MN","18","L"
"Tony Albright","Jennifer Schultz","MNL18","MN","18","L"
"Tony Albright","Brian Daniels","MNL18","MN","18","L"
"Eric Lucero","Steve Drazkowski","MNL18","MN","18","L"
"Gregory Davids","Sandy Layman","MNL18","MN","18","L"
"Nels Pierson","Mike Freiberg","MNL18","MN","18","L"
"Roz Peterson","Duane Sauke","MNL18","MN","18","L"
"David Bly","Alice Hausman","MNL18","MN","18","L"
"Gregory Davids","Clark Johnson","MNL18","MN","18","L"
